cisp;regiao;ano;roubo_veiculo;flag
28;Capital;2006;80;outlier_sup
29;Capital;2006;66;outlier_sup
33;Capital;2006;91;outlier_sup
34;Capital;2006;163;outlier_sup
35;Capital;2006;72;outlier_sup
37;Capital;2006;83;outlier_sup
38;Capital;2006;91;outlier_sup
39;Capital;2006;116;outlier_sup
40;Capital;2006;91;outlier_sup
44;Capital;2006;72;outlier_sup
59;Baixada Fluminense;2006;170;outlier_sup
64;Baixada Fluminense;2006;82;outlier_sup
16;Capital;2006;67;outlier_sup
21;Capital;2006;144;outlier_sup
22;Capital;2006;99;outlier_sup
26;Capital;2006;73;outlier_sup
27;Capital;2006;132;outlier_sup
28;Capital;2006;70;outlier_sup
29;Capital;2006;72;outlier_sup
30;Capital;2006;63;outlier_sup
33;Capital;2006;83;outlier_sup
34;Capital;2006;157;outlier_sup
35;Capital;2006;62;outlier_sup
37;Capital;2006;83;outlier_sup
38;Capital;2006;118;outlier_sup
39;Capital;2006;86;outlier_sup
40;Capital;2006;75;outlier_sup
44;Capital;2006;92;outlier_sup
59;Baixada Fluminense;2006;153;outlier_sup
64;Baixada Fluminense;2006;97;outlier_sup
19;Capital;2006;68;outlier_sup
20;Capital;2006;72;outlier_sup
21;Capital;2006;130;outlier_sup
22;Capital;2006;76;outlier_sup
27;Capital;2006;125;outlier_sup
29;Capital;2006;67;outlier_sup
33;Capital;2006;75;outlier_sup
34;Capital;2006;136;outlier_sup
35;Capital;2006;74;outlier_sup
37;Capital;2006;64;outlier_sup
38;Capital;2006;87;outlier_sup
39;Capital;2006;108;outlier_sup
40;Capital;2006;85;outlier_sup
44;Capital;2006;89;outlier_sup
59;Baixada Fluminense;2006;130;outlier_sup
64;Baixada Fluminense;2006;85;outlier_sup
20;Capital;2007;96;outlier_sup
21;Capital;2007;95;outlier_sup
22;Capital;2007;97;outlier_sup
24;Capital;2007;65;outlier_sup
27;Capital;2007;160;outlier_sup
33;Capital;2007;92;outlier_sup
34;Capital;2007;144;outlier_sup
35;Capital;2007;65;outlier_sup
38;Capital;2007;119;outlier_sup
39;Capital;2007;103;outlier_sup
40;Capital;2007;79;outlier_sup
44;Capital;2007;111;outlier_sup
59;Baixada Fluminense;2007;148;outlier_sup
60;Baixada Fluminense;2007;61;outlier_sup
64;Baixada Fluminense;2007;92;outlier_sup
20;Capital;2007;71;outlier_sup
21;Capital;2007;124;outlier_sup
27;Capital;2007;96;outlier_sup
29;Capital;2007;61;outlier_sup
33;Capital;2007;83;outlier_sup
34;Capital;2007;132;outlier_sup
35;Capital;2007;79;outlier_sup
38;Capital;2007;107;outlier_sup
39;Capital;2007;108;outlier_sup
40;Capital;2007;87;outlier_sup
44;Capital;2007;72;outlier_sup
59;Baixada Fluminense;2007;145;outlier_sup
64;Baixada Fluminense;2007;103;outlier_sup
16;Capital;2007;76;outlier_sup
19;Capital;2007;65;outlier_sup
20;Capital;2007;95;outlier_sup
21;Capital;2007;170;outlier_sup
22;Capital;2007;88;outlier_sup
24;Capital;2007;66;outlier_sup
26;Capital;2007;65;outlier_sup
27;Capital;2007;150;outlier_sup
28;Capital;2007;63;outlier_sup
33;Capital;2007;129;outlier_sup
34;Capital;2007;171;outlier_sup
35;Capital;2007;71;outlier_sup
38;Capital;2007;135;outlier_sup
39;Capital;2007;150;outlier_sup
40;Capital;2007;102;outlier_sup
41;Capital;2007;67;outlier_sup
44;Capital;2007;113;outlier_sup
52;Baixada Fluminense;2007;63;outlier_sup
59;Baixada Fluminense;2007;150;outlier_sup
64;Baixada Fluminense;2007;119;outlier_sup
21;Capital;2007;155;outlier_sup
22;Capital;2007;80;outlier_sup
27;Capital;2007;125;outlier_sup
33;Capital;2007;91;outlier_sup
34;Capital;2007;138;outlier_sup
35;Capital;2007;78;outlier_sup
38;Capital;2007;132;outlier_sup
39;Capital;2007;123;outlier_sup
44;Capital;2007;118;outlier_sup
59;Baixada Fluminense;2007;121;outlier_sup
64;Baixada Fluminense;2007;102;outlier_sup
20;Capital;2007;84;outlier_sup
21;Capital;2007;134;outlier_sup
22;Capital;2007;66;outlier_sup
24;Capital;2007;68;outlier_sup
26;Capital;2007;79;outlier_sup
27;Capital;2007;120;outlier_sup
29;Capital;2007;61;outlier_sup
33;Capital;2007;96;outlier_sup
34;Capital;2007;140;outlier_sup
35;Capital;2007;63;outlier_sup
38;Capital;2007;115;outlier_sup
39;Capital;2007;95;outlier_sup
44;Capital;2007;115;outlier_sup
52;Baixada Fluminense;2007;73;outlier_sup
59;Baixada Fluminense;2007;112;outlier_sup
64;Baixada Fluminense;2007;90;outlier_sup
16;Capital;2007;72;outlier_sup
20;Capital;2007;89;outlier_sup
21;Capital;2007;93;outlier_sup
23;Capital;2007;61;outlier_sup
27;Capital;2007;112;outlier_sup
33;Capital;2007;78;outlier_sup
34;Capital;2007;143;outlier_sup
35;Capital;2007;100;outlier_sup
38;Capital;2007;105;outlier_sup
39;Capital;2007;91;outlier_sup
44;Capital;2007;105;outlier_sup
52;Baixada Fluminense;2007;61;outlier_sup
59;Baixada Fluminense;2007;88;outlier_sup
64;Baixada Fluminense;2007;84;outlier_sup
20;Capital;2007;71;outlier_sup
21;Capital;2007;61;outlier_sup
27;Capital;2007;146;outlier_sup
29;Capital;2007;63;outlier_sup
33;Capital;2007;87;outlier_sup
34;Capital;2007;139;outlier_sup
38;Capital;2007;108;outlier_sup
39;Capital;2007;98;outlier_sup
41;Capital;2007;64;outlier_sup
44;Capital;2007;96;outlier_sup
59;Baixada Fluminense;2007;96;outlier_sup
64;Baixada Fluminense;2007;74;outlier_sup
16;Capital;2007;79;outlier_sup
20;Capital;2007;109;outlier_sup
21;Capital;2007;78;outlier_sup
22;Capital;2007;63;outlier_sup
25;Capital;2007;79;outlier_sup
27;Capital;2007;134;outlier_sup
33;Capital;2007;72;outlier_sup
34;Capital;2007;153;outlier_sup
35;Capital;2007;68;outlier_sup
38;Capital;2007;89;outlier_sup
39;Capital;2007;72;outlier_sup
44;Capital;2007;72;outlier_sup
59;Baixada Fluminense;2007;110;outlier_sup
64;Baixada Fluminense;2007;81;outlier_sup
20;Capital;2007;88;outlier_sup
21;Capital;2007;96;outlier_sup
25;Capital;2007;61;outlier_sup
27;Capital;2007;142;outlier_sup
34;Capital;2007;103;outlier_sup
38;Capital;2007;87;outlier_sup
39;Capital;2007;66;outlier_sup
40;Capital;2007;64;outlier_sup
41;Capital;2007;70;outlier_sup
44;Capital;2007;77;outlier_sup
59;Baixada Fluminense;2007;89;outlier_sup
64;Baixada Fluminense;2007;69;outlier_sup
74;Grande Niterói;2007;62;outlier_sup
20;Capital;2007;81;outlier_sup
21;Capital;2007;72;outlier_sup
27;Capital;2007;173;outlier_sup
33;Capital;2007;74;outlier_sup
34;Capital;2007;101;outlier_sup
35;Capital;2007;64;outlier_sup
38;Capital;2007;94;outlier_sup
39;Capital;2007;100;outlier_sup
40;Capital;2007;64;outlier_sup
41;Capital;2007;63;outlier_sup
44;Capital;2007;75;outlier_sup
59;Baixada Fluminense;2007;107;outlier_sup
64;Baixada Fluminense;2007;89;outlier_sup
20;Capital;2007;69;outlier_sup
21;Capital;2007;83;outlier_sup
22;Capital;2007;84;outlier_sup
23;Capital;2007;69;outlier_sup
27;Capital;2007;125;outlier_sup
33;Capital;2007;89;outlier_sup
34;Capital;2007;100;outlier_sup
38;Capital;2007;84;outlier_sup
39;Capital;2007;84;outlier_sup
40;Capital;2007;76;outlier_sup
44;Capital;2007;69;outlier_sup
59;Baixada Fluminense;2007;114;outlier_sup
64;Baixada Fluminense;2007;72;outlier_sup
19;Capital;2007;69;outlier_sup
20;Capital;2007;85;outlier_sup
21;Capital;2007;150;outlier_sup
22;Capital;2007;72;outlier_sup
25;Capital;2007;66;outlier_sup
27;Capital;2007;120;outlier_sup
34;Capital;2007;104;outlier_sup
38;Capital;2007;93;outlier_sup
39;Capital;2007;81;outlier_sup
40;Capital;2007;79;outlier_sup
44;Capital;2007;102;outlier_sup
59;Baixada Fluminense;2007;113;outlier_sup
64;Baixada Fluminense;2007;71;outlier_sup
19;Capital;2008;61;outlier_sup
20;Capital;2008;83;outlier_sup
21;Capital;2008;117;outlier_sup
22;Capital;2008;77;outlier_sup
23;Capital;2008;66;outlier_sup
27;Capital;2008;109;outlier_sup
33;Capital;2008;71;outlier_sup
34;Capital;2008;80;outlier_sup
38;Capital;2008;111;outlier_sup
39;Capital;2008;83;outlier_sup
40;Capital;2008;61;outlier_sup
44;Capital;2008;99;outlier_sup
59;Baixada Fluminense;2008;125;outlier_sup
64;Baixada Fluminense;2008;62;outlier_sup
20;Capital;2008;63;outlier_sup
21;Capital;2008;98;outlier_sup
22;Capital;2008;75;outlier_sup
27;Capital;2008;117;outlier_sup
33;Capital;2008;61;outlier_sup
34;Capital;2008;84;outlier_sup
35;Capital;2008;64;outlier_sup
38;Capital;2008;68;outlier_sup
39;Capital;2008;80;outlier_sup
44;Capital;2008;84;outlier_sup
52;Baixada Fluminense;2008;64;outlier_sup
59;Baixada Fluminense;2008;152;outlier_sup
20;Capital;2008;67;outlier_sup
21;Capital;2008;124;outlier_sup
22;Capital;2008;68;outlier_sup
27;Capital;2008;90;outlier_sup
34;Capital;2008;69;outlier_sup
35;Capital;2008;63;outlier_sup
38;Capital;2008;75;outlier_sup
39;Capital;2008;71;outlier_sup
44;Capital;2008;91;outlier_sup
59;Baixada Fluminense;2008;150;outlier_sup
64;Baixada Fluminense;2008;79;outlier_sup
20;Capital;2008;64;outlier_sup
21;Capital;2008;118;outlier_sup
27;Capital;2008;73;outlier_sup
34;Capital;2008;89;outlier_sup
38;Capital;2008;66;outlier_sup
44;Capital;2008;95;outlier_sup
59;Baixada Fluminense;2008;119;outlier_sup
21;Capital;2008;116;outlier_sup
22;Capital;2008;66;outlier_sup
27;Capital;2008;74;outlier_sup
33;Capital;2008;66;outlier_sup
34;Capital;2008;81;outlier_sup
38;Capital;2008;66;outlier_sup
39;Capital;2008;72;outlier_sup
44;Capital;2008;87;outlier_sup
59;Baixada Fluminense;2008;102;outlier_sup
20;Capital;2008;76;outlier_sup
21;Capital;2008;83;outlier_sup
25;Capital;2008;71;outlier_sup
27;Capital;2008;93;outlier_sup
33;Capital;2008;69;outlier_sup
34;Capital;2008;81;outlier_sup
38;Capital;2008;61;outlier_sup
44;Capital;2008;71;outlier_sup
52;Baixada Fluminense;2008;61;outlier_sup
59;Baixada Fluminense;2008;104;outlier_sup
21;Capital;2008;100;outlier_sup
27;Capital;2008;72;outlier_sup
33;Capital;2008;70;outlier_sup
34;Capital;2008;99;outlier_sup
39;Capital;2008;71;outlier_sup
41;Capital;2008;66;outlier_sup
44;Capital;2008;82;outlier_sup
59;Baixada Fluminense;2008;109;outlier_sup
21;Capital;2008;103;outlier_sup
22;Capital;2008;65;outlier_sup
27;Capital;2008;100;outlier_sup
33;Capital;2008;67;outlier_sup
34;Capital;2008;101;outlier_sup
38;Capital;2008;66;outlier_sup
39;Capital;2008;72;outlier_sup
44;Capital;2008;67;outlier_sup
59;Baixada Fluminense;2008;112;outlier_sup
21;Capital;2008;99;outlier_sup
22;Capital;2008;70;outlier_sup
25;Capital;2008;65;outlier_sup
27;Capital;2008;108;outlier_sup
34;Capital;2008;87;outlier_sup
38;Capital;2008;61;outlier_sup
39;Capital;2008;78;outlier_sup
40;Capital;2008;66;outlier_sup
44;Capital;2008;65;outlier_sup
59;Baixada Fluminense;2008;135;outlier_sup
64;Baixada Fluminense;2008;72;outlier_sup
21;Capital;2008;73;outlier_sup
22;Capital;2008;62;outlier_sup
23;Capital;2008;63;outlier_sup
27;Capital;2008;120;outlier_sup
29;Capital;2008;77;outlier_sup
34;Capital;2008;94;outlier_sup
35;Capital;2008;61;outlier_sup
38;Capital;2008;70;outlier_sup
39;Capital;2008;91;outlier_sup
40;Capital;2008;80;outlier_sup
44;Capital;2008;85;outlier_sup
52;Baixada Fluminense;2008;63;outlier_sup
59;Baixada Fluminense;2008;106;outlier_sup
60;Baixada Fluminense;2008;62;outlier_sup
64;Baixada Fluminense;2008;103;outlier_sup
74;Grande Niterói;2008;61;outlier_sup
21;Capital;2008;66;outlier_sup
27;Capital;2008;95;outlier_sup
34;Capital;2008;88;outlier_sup
38;Capital;2008;80;outlier_sup
39;Capital;2008;106;outlier_sup
40;Capital;2008;72;outlier_sup
59;Baixada Fluminense;2008;108;outlier_sup
64;Baixada Fluminense;2008;103;outlier_sup
21;Capital;2008;125;outlier_sup
27;Capital;2008;96;outlier_sup
34;Capital;2008;81;outlier_sup
35;Capital;2008;69;outlier_sup
38;Capital;2008;74;outlier_sup
39;Capital;2008;106;outlier_sup
59;Baixada Fluminense;2008;160;outlier_sup
60;Baixada Fluminense;2008;61;outlier_sup
64;Baixada Fluminense;2008;84;outlier_sup
16;Capital;2009;83;outlier_sup
21;Capital;2009;121;outlier_sup
22;Capital;2009;63;outlier_sup
27;Capital;2009;110;outlier_sup
34;Capital;2009;89;outlier_sup
38;Capital;2009;76;outlier_sup
39;Capital;2009;107;outlier_sup
58;Baixada Fluminense;2009;61;outlier_sup
59;Baixada Fluminense;2009;133;outlier_sup
64;Baixada Fluminense;2009;92;outlier_sup
21;Capital;2009;125;outlier_sup
22;Capital;2009;63;outlier_sup
27;Capital;2009;87;outlier_sup
34;Capital;2009;100;outlier_sup
38;Capital;2009;79;outlier_sup
39;Capital;2009;92;outlier_sup
44;Capital;2009;61;outlier_sup
59;Baixada Fluminense;2009;115;outlier_sup
60;Baixada Fluminense;2009;62;outlier_sup
64;Baixada Fluminense;2009;74;outlier_sup
74;Grande Niterói;2009;75;outlier_sup
16;Capital;2009;70;outlier_sup
20;Capital;2009;66;outlier_sup
21;Capital;2009;82;outlier_sup
27;Capital;2009;103;outlier_sup
34;Capital;2009;114;outlier_sup
38;Capital;2009;67;outlier_sup
39;Capital;2009;64;outlier_sup
59;Baixada Fluminense;2009;127;outlier_sup
64;Baixada Fluminense;2009;105;outlier_sup
74;Grande Niterói;2009;74;outlier_sup
21;Capital;2009;103;outlier_sup
27;Capital;2009;96;outlier_sup
34;Capital;2009;76;outlier_sup
38;Capital;2009;83;outlier_sup
39;Capital;2009;94;outlier_sup
44;Capital;2009;67;outlier_sup
59;Baixada Fluminense;2009;139;outlier_sup
64;Baixada Fluminense;2009;102;outlier_sup
21;Capital;2009;80;outlier_sup
27;Capital;2009;120;outlier_sup
34;Capital;2009;78;outlier_sup
35;Capital;2009;63;outlier_sup
38;Capital;2009;63;outlier_sup
39;Capital;2009;105;outlier_sup
44;Capital;2009;64;outlier_sup
59;Baixada Fluminense;2009;139;outlier_sup
64;Baixada Fluminense;2009;102;outlier_sup
20;Capital;2009;62;outlier_sup
27;Capital;2009;93;outlier_sup
59;Baixada Fluminense;2009;134;outlier_sup
64;Baixada Fluminense;2009;91;outlier_sup
27;Capital;2009;86;outlier_sup
39;Capital;2009;95;outlier_sup
59;Baixada Fluminense;2009;113;outlier_sup
64;Baixada Fluminense;2009;91;outlier_sup
21;Capital;2009;67;outlier_sup
27;Capital;2009;84;outlier_sup
34;Capital;2009;73;outlier_sup
38;Capital;2009;70;outlier_sup
39;Capital;2009;91;outlier_sup
59;Baixada Fluminense;2009;103;outlier_sup
64;Baixada Fluminense;2009;80;outlier_sup
35;Capital;2009;72;outlier_sup
39;Capital;2009;96;outlier_sup
59;Baixada Fluminense;2009;98;outlier_sup
27;Capital;2009;73;outlier_sup
34;Capital;2009;76;outlier_sup
39;Capital;2009;91;outlier_sup
59;Baixada Fluminense;2009;118;outlier_sup
64;Baixada Fluminense;2009;76;outlier_sup
27;Capital;2009;83;outlier_sup
39;Capital;2009;61;outlier_sup
59;Baixada Fluminense;2009;87;outlier_sup
27;Capital;2009;86;outlier_sup
39;Capital;2009;90;outlier_sup
59;Baixada Fluminense;2009;111;outlier_sup
64;Baixada Fluminense;2009;71;outlier_sup
21;Capital;2010;101;outlier_sup
22;Capital;2010;66;outlier_sup
27;Capital;2010;77;outlier_sup
34;Capital;2010;77;outlier_sup
35;Capital;2010;70;outlier_sup
39;Capital;2010;93;outlier_sup
59;Baixada Fluminense;2010;108;outlier_sup
64;Baixada Fluminense;2010;61;outlier_sup
21;Capital;2010;63;outlier_sup
27;Capital;2010;73;outlier_sup
34;Capital;2010;69;outlier_sup
35;Capital;2010;65;outlier_sup
39;Capital;2010;89;outlier_sup
59;Baixada Fluminense;2010;124;outlier_sup
64;Baixada Fluminense;2010;69;outlier_sup
21;Capital;2010;65;outlier_sup
27;Capital;2010;91;outlier_sup
33;Capital;2010;67;outlier_sup
34;Capital;2010;111;outlier_sup
35;Capital;2010;63;outlier_sup
39;Capital;2010;104;outlier_sup
59;Baixada Fluminense;2010;95;outlier_sup
64;Baixada Fluminense;2010;64;outlier_sup
21;Capital;2010;67;outlier_sup
27;Capital;2010;84;outlier_sup
34;Capital;2010;87;outlier_sup
39;Capital;2010;91;outlier_sup
59;Baixada Fluminense;2010;105;outlier_sup
27;Capital;2010;68;outlier_sup
34;Capital;2010;76;outlier_sup
39;Capital;2010;73;outlier_sup
59;Baixada Fluminense;2010;86;outlier_sup
21;Capital;2010;71;outlier_sup
22;Capital;2010;64;outlier_sup
27;Capital;2010;68;outlier_sup
34;Capital;2010;86;outlier_sup
39;Capital;2010;88;outlier_sup
59;Baixada Fluminense;2010;115;outlier_sup
64;Baixada Fluminense;2010;62;outlier_sup
21;Capital;2010;63;outlier_sup
22;Capital;2010;63;outlier_sup
27;Capital;2010;69;outlier_sup
34;Capital;2010;83;outlier_sup
39;Capital;2010;96;outlier_sup
59;Baixada Fluminense;2010;83;outlier_sup
64;Baixada Fluminense;2010;70;outlier_sup
21;Capital;2010;61;outlier_sup
27;Capital;2010;83;outlier_sup
35;Capital;2010;62;outlier_sup
39;Capital;2010;68;outlier_sup
59;Baixada Fluminense;2010;102;outlier_sup
27;Capital;2010;72;outlier_sup
39;Capital;2010;70;outlier_sup
59;Baixada Fluminense;2010;114;outlier_sup
27;Capital;2010;67;outlier_sup
39;Capital;2010;72;outlier_sup
59;Baixada Fluminense;2010;132;outlier_sup
64;Baixada Fluminense;2010;77;outlier_sup
27;Capital;2010;77;outlier_sup
39;Capital;2010;76;outlier_sup
59;Baixada Fluminense;2010;117;outlier_sup
39;Capital;2010;82;outlier_sup
59;Baixada Fluminense;2010;154;outlier_sup
27;Capital;2011;63;outlier_sup
34;Capital;2011;70;outlier_sup
39;Capital;2011;65;outlier_sup
59;Baixada Fluminense;2011;127;outlier_sup
59;Baixada Fluminense;2011;138;outlier_sup
64;Baixada Fluminense;2011;65;outlier_sup
59;Baixada Fluminense;2011;170;outlier_sup
64;Baixada Fluminense;2011;67;outlier_sup
59;Baixada Fluminense;2011;146;outlier_sup
59;Baixada Fluminense;2011;126;outlier_sup
27;Capital;2011;62;outlier_sup
39;Capital;2011;64;outlier_sup
59;Baixada Fluminense;2011;130;outlier_sup
27;Capital;2011;76;outlier_sup
39;Capital;2011;64;outlier_sup
59;Baixada Fluminense;2011;102;outlier_sup
64;Baixada Fluminense;2011;82;outlier_sup
27;Capital;2011;80;outlier_sup
34;Capital;2011;73;outlier_sup
59;Baixada Fluminense;2011;120;outlier_sup
64;Baixada Fluminense;2011;74;outlier_sup
27;Capital;2011;71;outlier_sup
59;Baixada Fluminense;2011;89;outlier_sup
64;Baixada Fluminense;2011;63;outlier_sup
27;Capital;2011;79;outlier_sup
34;Capital;2011;84;outlier_sup
59;Baixada Fluminense;2011;100;outlier_sup
34;Capital;2011;68;outlier_sup
39;Capital;2011;67;outlier_sup
59;Baixada Fluminense;2011;113;outlier_sup
64;Baixada Fluminense;2011;68;outlier_sup
27;Capital;2011;70;outlier_sup
34;Capital;2011;80;outlier_sup
59;Baixada Fluminense;2011;96;outlier_sup
27;Capital;2012;82;outlier_sup
34;Capital;2012;67;outlier_sup
59;Baixada Fluminense;2012;114;outlier_sup
60;Baixada Fluminense;2012;67;outlier_sup
27;Capital;2012;82;outlier_sup
34;Capital;2012;72;outlier_sup
39;Capital;2012;81;outlier_sup
40;Capital;2012;61;outlier_sup
59;Baixada Fluminense;2012;129;outlier_sup
60;Baixada Fluminense;2012;68;outlier_sup
64;Baixada Fluminense;2012;75;outlier_sup
74;Grande Niterói;2012;93;outlier_sup
27;Capital;2012;93;outlier_sup
34;Capital;2012;94;outlier_sup
39;Capital;2012;85;outlier_sup
40;Capital;2012;62;outlier_sup
59;Baixada Fluminense;2012;167;outlier_sup
60;Baixada Fluminense;2012;66;outlier_sup
64;Baixada Fluminense;2012;74;outlier_sup
27;Capital;2012;103;outlier_sup
31;Capital;2012;70;outlier_sup
34;Capital;2012;90;outlier_sup
52;Baixada Fluminense;2012;66;outlier_sup
59;Baixada Fluminense;2012;137;outlier_sup
60;Baixada Fluminense;2012;62;outlier_sup
64;Baixada Fluminense;2012;93;outlier_sup
74;Grande Niterói;2012;61;outlier_sup
27;Capital;2012;91;outlier_sup
34;Capital;2012;71;outlier_sup
35;Capital;2012;63;outlier_sup
40;Capital;2012;72;outlier_sup
59;Baixada Fluminense;2012;167;outlier_sup
60;Baixada Fluminense;2012;73;outlier_sup
64;Baixada Fluminense;2012;90;outlier_sup
27;Capital;2012;78;outlier_sup
34;Capital;2012;82;outlier_sup
35;Capital;2012;66;outlier_sup
59;Baixada Fluminense;2012;145;outlier_sup
64;Baixada Fluminense;2012;65;outlier_sup
27;Capital;2012;71;outlier_sup
35;Capital;2012;67;outlier_sup
38;Capital;2012;63;outlier_sup
59;Baixada Fluminense;2012;123;outlier_sup
64;Baixada Fluminense;2012;76;outlier_sup
27;Capital;2012;86;outlier_sup
38;Capital;2012;72;outlier_sup
39;Capital;2012;64;outlier_sup
59;Baixada Fluminense;2012;130;outlier_sup
64;Baixada Fluminense;2012;68;outlier_sup
74;Grande Niterói;2012;65;outlier_sup
27;Capital;2012;86;outlier_sup
38;Capital;2012;65;outlier_sup
59;Baixada Fluminense;2012;123;outlier_sup
64;Baixada Fluminense;2012;95;outlier_sup
27;Capital;2012;100;outlier_sup
34;Capital;2012;80;outlier_sup
39;Capital;2012;67;outlier_sup
59;Baixada Fluminense;2012;126;outlier_sup
27;Capital;2012;73;outlier_sup
34;Capital;2012;77;outlier_sup
39;Capital;2012;61;outlier_sup
59;Baixada Fluminense;2012;130;outlier_sup
60;Baixada Fluminense;2012;64;outlier_sup
64;Baixada Fluminense;2012;72;outlier_sup
27;Capital;2012;69;outlier_sup
34;Capital;2012;89;outlier_sup
35;Capital;2012;69;outlier_sup
38;Capital;2012;61;outlier_sup
39;Capital;2012;83;outlier_sup
59;Baixada Fluminense;2012;153;outlier_sup
60;Baixada Fluminense;2012;76;outlier_sup
64;Baixada Fluminense;2012;89;outlier_sup
74;Grande Niterói;2012;76;outlier_sup
27;Capital;2013;87;outlier_sup
31;Capital;2013;65;outlier_sup
34;Capital;2013;80;outlier_sup
59;Baixada Fluminense;2013;121;outlier_sup
60;Baixada Fluminense;2013;81;outlier_sup
64;Baixada Fluminense;2013;87;outlier_sup
27;Capital;2013;70;outlier_sup
39;Capital;2013;61;outlier_sup
54;Baixada Fluminense;2013;62;outlier_sup
59;Baixada Fluminense;2013;159;outlier_sup
60;Baixada Fluminense;2013;87;outlier_sup
64;Baixada Fluminense;2013;99;outlier_sup
27;Capital;2013;63;outlier_sup
34;Capital;2013;78;outlier_sup
39;Capital;2013;95;outlier_sup
54;Baixada Fluminense;2013;75;outlier_sup
58;Baixada Fluminense;2013;66;outlier_sup
59;Baixada Fluminense;2013;163;outlier_sup
60;Baixada Fluminense;2013;78;outlier_sup
64;Baixada Fluminense;2013;130;outlier_sup
74;Grande Niterói;2013;75;outlier_sup
27;Capital;2013;66;outlier_sup
39;Capital;2013;81;outlier_sup
52;Baixada Fluminense;2013;63;outlier_sup
54;Baixada Fluminense;2013;61;outlier_sup
58;Baixada Fluminense;2013;66;outlier_sup
59;Baixada Fluminense;2013;145;outlier_sup
60;Baixada Fluminense;2013;77;outlier_sup
64;Baixada Fluminense;2013;132;outlier_sup
73;Grande Niterói;2013;63;outlier_sup
74;Grande Niterói;2013;99;outlier_sup
27;Capital;2013;65;outlier_sup
31;Capital;2013;66;outlier_sup
34;Capital;2013;66;outlier_sup
40;Capital;2013;63;outlier_sup
54;Baixada Fluminense;2013;73;outlier_sup
59;Baixada Fluminense;2013;155;outlier_sup
60;Baixada Fluminense;2013;66;outlier_sup
64;Baixada Fluminense;2013;123;outlier_sup
73;Grande Niterói;2013;69;outlier_sup
74;Grande Niterói;2013;95;outlier_sup
31;Capital;2013;62;outlier_sup
34;Capital;2013;88;outlier_sup
39;Capital;2013;67;outlier_sup
52;Baixada Fluminense;2013;66;outlier_sup
54;Baixada Fluminense;2013;81;outlier_sup
59;Baixada Fluminense;2013;176;outlier_sup
60;Baixada Fluminense;2013;68;outlier_sup
64;Baixada Fluminense;2013;158;outlier_sup
73;Grande Niterói;2013;68;outlier_sup
74;Grande Niterói;2013;80;outlier_sup
27;Capital;2013;84;outlier_sup
34;Capital;2013;71;outlier_sup
39;Capital;2013;63;outlier_sup
40;Capital;2013;69;outlier_sup
52;Baixada Fluminense;2013;63;outlier_sup
54;Baixada Fluminense;2013;81;outlier_sup
57;Baixada Fluminense;2013;64;outlier_sup
58;Baixada Fluminense;2013;61;outlier_sup
59;Baixada Fluminense;2013;147;outlier_sup
60;Baixada Fluminense;2013;73;outlier_sup
64;Baixada Fluminense;2013;147;outlier_sup
74;Grande Niterói;2013;66;outlier_sup
27;Capital;2013;79;outlier_sup
31;Capital;2013;70;outlier_sup
39;Capital;2013;71;outlier_sup
52;Baixada Fluminense;2013;73;outlier_sup
54;Baixada Fluminense;2013;72;outlier_sup
56;Baixada Fluminense;2013;66;outlier_sup
58;Baixada Fluminense;2013;82;outlier_sup
59;Baixada Fluminense;2013;127;outlier_sup
60;Baixada Fluminense;2013;98;outlier_sup
64;Baixada Fluminense;2013;165;outlier_sup
74;Grande Niterói;2013;82;outlier_sup
78;Grande Niterói;2013;61;outlier_sup
27;Capital;2013;84;outlier_sup
33;Capital;2013;77;outlier_sup
34;Capital;2013;87;outlier_sup
39;Capital;2013;87;outlier_sup
40;Capital;2013;78;outlier_sup
52;Baixada Fluminense;2013;75;outlier_sup
58;Baixada Fluminense;2013;68;outlier_sup
59;Baixada Fluminense;2013;119;outlier_sup
60;Baixada Fluminense;2013;91;outlier_sup
64;Baixada Fluminense;2013;130;outlier_sup
74;Grande Niterói;2013;80;outlier_sup
27;Capital;2013;92;outlier_sup
28;Capital;2013;66;outlier_sup
33;Capital;2013;70;outlier_sup
34;Capital;2013;105;outlier_sup
38;Capital;2013;66;outlier_sup
39;Capital;2013;102;outlier_sup
40;Capital;2013;81;outlier_sup
52;Baixada Fluminense;2013;71;outlier_sup
54;Baixada Fluminense;2013;88;outlier_sup
58;Baixada Fluminense;2013;68;outlier_sup
59;Baixada Fluminense;2013;152;outlier_sup
60;Baixada Fluminense;2013;97;outlier_sup
64;Baixada Fluminense;2013;153;outlier_sup
73;Grande Niterói;2013;73;outlier_sup
27;Capital;2013;72;outlier_sup
31;Capital;2013;70;outlier_sup
33;Capital;2013;85;outlier_sup
34;Capital;2013;118;outlier_sup
38;Capital;2013;74;outlier_sup
39;Capital;2013;81;outlier_sup
52;Baixada Fluminense;2013;68;outlier_sup
54;Baixada Fluminense;2013;74;outlier_sup
58;Baixada Fluminense;2013;70;outlier_sup
59;Baixada Fluminense;2013;110;outlier_sup
60;Baixada Fluminense;2013;121;outlier_sup
64;Baixada Fluminense;2013;143;outlier_sup
73;Grande Niterói;2013;81;outlier_sup
74;Grande Niterói;2013;98;outlier_sup
27;Capital;2013;83;outlier_sup
28;Capital;2013;67;outlier_sup
30;Capital;2013;77;outlier_sup
31;Capital;2013;102;outlier_sup
